50136	5258	12231	4385	2020	1	29	6	16	7	25	9	9	9	9	9	9
50136	5258	12231	4385	2020	1	30	7	14	11	20	1	9	9	9	9	9
50136	5258	12231	4385	2020	1	31	5	17	5	26	4	9	9	9	9	9
50246	5221	12443	3619	2020	1	1	28	59	14	94	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	2	24	45	12	69	12	9	9	9	9	9
50246	5221	12443	3619	2020	1	3	22	35	13	44	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	4	33	54	11	67	11	9	9	9	9	9
50246	5221	12443	3619	2020	1	5	17	38	13	47	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	6	8	23	4	32	4	9	9	9	9	9
50246	5221	12443	3619	2020	1	7	20	33	14	41	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	8	25	38	13	47	11	9	9	9	9	9
50246	5221	12443	3619	2020	1	9	22	35	13	46	11	9	9	9	9	9
50246	5221	12443	3619	2020	1	10	18	26	13	34	12	9	9	9	9	9
50246	5221	12443	3619	2020	1	11	20	59	14	105	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	12	22	36	10	50	12	9	9	9	9	9
50246	5221	12443	3619	2020	1	13	14	33	14	52	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	14	27	39	13	46	13	9	9	9	9	9
50246	5221	12443	3619	2020	1	15	21	34	13	42	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	16	30	51	11	72	11	9	9	9	9	9
50246	5221	12443	3619	2020	1	17	27	46	11	53	11	9	9	9	9	9
50246	5221	12443	3619	2020	1	18	16	31	14	37	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	19	18	29	13	35	11	9	9	9	9	9
50246	5221	12443	3619	2020	1	20	19	31	13	42	11	9	9	9	9	9
50246	5221	12443	3619	2020	1	21	14	33	13	41	13	9	9	9	9	9
50246	5221	12443	3619	2020	1	22	28	53	11	77	12	9	9	9	9	9
50246	5221	12443	3619	2020	1	23	32	86	14	127	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	24	19	40	13	60	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	25	24	37	13	45	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	26	20	35	13	41	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	27	10	23	14	33	13	9	9	9	9	9
50246	5221	12443	3619	2020	1	28	20	33	13	39	11	9	9	9	9	9
50246	5221	12443	3619	2020	1	29	22	35	13	44	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	30	23	34	13	39	14	9	9	9	9	9
50246	5221	12443	3619	2020	1	31	12	28	13	34	14	9	9	9	9	9
50247	5202	12334	5145	2020	1	1	11	22	16	41	15	9	9	9	9	9
50247	5202	12334	5145	2020	1	2	7	16	7	28	7	9	9	9	9	9
50247	5202	12334	5145	2020	1	3	11	17	7	25	8	9	9	9	9	9
50247	5202	12334	5145	2020	1	4	9	15	7	20	9	9	9	9	9	9
50247	5202	12334	5145	2020	1	5	4	19	7	22	7	9	9	9	9	9
50247	5202	12334	5145	2020	1	6	4	11	6	15	8	9	9	9	9	9
50247	5202	12334	5145	2020	1	7	10	13	7	16	8	9	9	9	9	9
50247	5202	12334	5145	2020	1	8	8	16	8	21	7	9	9	9	9	9
50247	5202	12334	5145	2020	1	9	5	12	10	22	10	9	9	9	9	9
50247	5202	12334	5145	2020	1	10	7	20	8	29	8	9	9	9	9	9
50247	5202	12334	5145	2020	1	11	18	57	16	87	16	9	9	9	9	9
50247	5202	12334	5145	2020	1	12	6	21	8	34	7	9	9	9	9	9
50247	5202	12334	5145	2020	1	13	8	22	8	33	8	9	9	9	9	9
50247	5202	12334	5145	2020	1	14	8	14	11	21	11	9	9	9	9	9
50247	5202	12334	5145	2020	1	15	7	12	7	28	8	9	9	9	9	9
50247	5202	12334	5145	2020	1	16	9	15	7	20	8	9	9	9	9	9
50247	5202	12334	5145	2020	1	17	6	15	7	23	11	9	9	9	9	9
50247	5202	12334	5145	2020	1	18	6	13	7	16	7	9	9	9	9	9
50247	5202	12334	5145	2020	1	19	8	11	8	16	7	9	9	9	9	9
50247	5202	12334	5145	2020	1	20	8	12	8	17	7	9	9	9	9	9
50247	5202	12334	5145	2020	1	21	6	14	7	17	7	9	9	9	9	9
50247	5202	12334	5145	2020	1	22	5	16	7	26	12	9	9	9	9	9
50247	5202	12334	5145	2020	1	23	19	66	15	116	14	9	9	9	9	9
50247	5202	12334	5145	2020	1	24	9	29	15	54	15	9	9	9	9	9
50247	5202	12334	5145	2020	1	25	7	14	8	24	9	9	9	9	9	9
50247	5202	12334	5145	2020	1	26	7	17	8	26	11	9	9	9	9	9
50247	5202	12334	5145	2020	1	27	6	11	8	19	8	9	9	9	9	9
50247	5202	12334	5145	2020	1	28	5	13	12	18	15	9	9	9	9	9
50247	5202	12334	5145	2020	1	29	7	12	7	18	8	9	9	9	9	9
50247	5202	12334	5145	2020	1	30	6	11	8	17	6	9	9	9	9	9
50247	5202	12334	5145	2020	1	31	13	36	16	49	16	9	9	9	9	9
50349	5140	12424	5015	2020	1	1	28	62	14	101	14	9	9	9	9	9
50349	5140	12424	5015	2020	1	2	24	54	13	85	14	9	9	9	9	9
50349	5140	12423	5015	2020	1	3	11	39	8	57	14	9	9	9	9	9
50349	5140	12424	5015	2020	1	4	9	18	13	26	8	9	9	9	9	9
50349	5140	12423	5015	2020	1	5	5	23	13	27	13	9	9	9	9	9
50349	5140	12424	5015	2020	1	6	4	18	13	22	8	9	9	9	9	9
50349	5140	12423	5015	2020	1	7	6	20	13	23	13	9	9	9	9	9
50349	5140	12424	5015	2020	1	8	12	19	8	29	8	9	9	9	9	9
50349	5140	12424	5015	2020	1	9	12	19	13	23	13	9	9	9	9	9
50349	5140	12423	5015	2020	1	10	7	18	3	21	7	9	9	9	9	9
50349	5140	12424	5015	2020	1	11	18	42	13	77	1	9	9	9	9	9
50349	5140	12424	5015	2020	1	12	20	48	14	76	14	9	9	9	9	9
50349	5140	12423	5015	2020	1	13	12	44	14	66	14	9	9	9	9	9
50349	5140	12423	5015	2020	1	14	10	22	13	29	13	9	9	9	9	9
50349	5140	12423	5015	2020	1	15	7	19	13	27	7	9	9	9	9	9
50349	5140	12424	5015	2020	1	16	15	40	13	66	12	9	9	9	9	9
50349	5140	12423	5015	2020	1	17	10	21	3	27	2	9	9	9	9	9
50349	5140	12424	5015	2020	1	18	6	23	13	26	13	9	9	9	9	9
50349	5140	12423	5015	2020	1	19	9	21	13	24	13	9	9	9	9	9
50349	5140	12424	5015	2020	1	20	9	23	13	32	8	9	9	9	9	9
50349	5140	12424	5015	2020	1	21	8	18	13	23	13	9	9	9	9	9
50349	5140	12424	5015	2020	1	22	9	37	13	62	13	9	9	9	9	9
50349	5140	12423	5015	2020	1	23	26	67	14	121	15	9	9	9	9	9
50349	5140	12424	5015	2020	1	24	19	53	14	105	13	9	9	9	9	9
50349	5140	12423	5015	2020	1	25	8	24	9	38	10	9	9	9	9	9
50349	5140	12424	5015	2020	1	26	8	23	3	30	13	9	9	9	9	9
50349	5140	12424	5015	2020	1	27	19	45	2	63	2	9	9	9	9	9
50349	5140	12423	5015	2020	1	28	10	43	2	64	3	9	9	9	9	9
50349	5140	12424	5015	2020	1	29	7	25	13	29	8	9	9	9	9	9
50349	5140	12424	5015	2020	1	30	10	22	10	40	9	9	9	9	9	9
50349	5140	12423	5015	2020	1	31	15	51	2	68	2	9	9	9	9	9
50353	5144	12638	1739	2020	1	1	30	83	15	130	14	9	9	9	9	9
50353	5144	12638	1739	2020	1	2	39	97	15	136	15	9	9	9	9	9
50353	5144	12638	1739	2020	1	3	15	59	14	85	15	9	9	9	9	9
50353	5144	12638	1739	2020	1	4	5	21	10	63	13	9	9	9	9	9
50353	5144	12638	1739	2020	1	5	5	24	9	60	11	9	9	9	9	9
50353	5144	12638	1739	2020	1	6	6	23	9	25	9	9	9	9	9	9
50353	5144	12638	1739	2020	1	7	19	40	1	51	1	9	9	9	9	9
50353	5144	12638	1739	2020	1	8	9	19	9	21	8	9	9	9	9	9
50353	5144	12638	1739	2020	1	9	7	16	16	19	11	9	9	9	9	9
50353	5144	12638	1739	2020	1	10	5	18	11	21	10	9	9	9	9	9
50353	5144	12638	1739	2020	1	11	34	86	15	126	15	9	9	9	9	9
50353	5144	12638	1739	2020	1	12	15	26	11	37	12	9	9	9	9	9
50353	5144	12638	1739	2020	1	13	8	22	11	28	11	9	9	9	9	9
50353	5144	12638	1739	2020	1	14	7	21	1	26	2	9	9	9	9	9
50353	5144	12638	1739	2020	1	15	8	25	9	30	10	9	9	9	9	9
50353	5144	12638	1739	2020	1	16	12	22	10	25	11	9	9	9	9	9
50353	5144	12638	1739	2020	1	17	9	20	9	23	9	9	9	9	9	9
50353	5144	12638	1739	2020	1	18	11	19	10	22	10	9	9	9	9	9
50353	5144	12638	1739	2020	1	19	6	17	10	20	11	9	9	9	9	9
50353	5144	12638	1739	2020	1	20	12	20	10	22	9	9	9	9	9	9
50353	5144	12638	1739	2020	1	21	5	18	11	20	9	9	9	9	9	9
50353	5144	12638	1739	2020	1	22	16	26	10	31	11	9	9	9	9	9
50353	5144	12638	1739	2020	1	23	41	83	14	106	14	9	9	9	9	9
50353	5144	12638	1739	2020	1	24	23	107	15	181	16	9	9	9	9	9
50353	5144	12638	1739	2020	1	25	14	31	9	50	10	9	9	9	9	9
50353	5144	12638	1739	2020	1	26	16	35	7	46	8	9	9	9	9	9
50353	5144	12638	1739	2020	1	27	27	59	1	72	1	9	9	9	9	9
50353	5144	12638	1739	2020	1	28	9	20	10	27	10	9	9	9	9	9
50353	5144	12638	1739	2020	1	29	15	44	1	51	16	9	9	9	9	9
50353	5144	12638	1739	2020	1	30	12	23	10	32	11	9	9	9	9	9
50353	5144	12638	1739	2020	1	31	18	34	9	39	9	9	9	9	9	9
50425	5015	12011	5814	2020	1	1	7	14	6	20	5	9	9	9	9	9
50425	5015	12011	5814	2020	1	2	7	16	6	25	6	9	9	9	9	9
50425	5015	12011	5814	2020	1	3	7	16	5	25	5	9	9	9	9	9
50425	5015	12011	5814	2020	1	4	10	27	6	42	6	9	9	9	9	9
50425	5015	12011	5814	2020	1	5	9	21	5	34	5	9	9	9	9	9
50425	5015	12011	5814	2020	1	6	12	42	3	87	4	9	9	9	9	9
50425	5015	12011	5814	2020	1	7	11	23	3	40	12	9	9	9	9	9
50425	5015	12011	5814	2020	1	8	7	15	6	22	7	9	9	9	9	9
50425	5015	12011	5814	2020	1	9	8	24	9	39	8	9	9	9	9	9
50425	5015	12011	5814	2020	1	10	11	19	12	29	14	9	9	9	9	9
50425	5015	12011	5814	2020	1	11	6	13	12	22	14	9	9	9	9	9
50425	5015	12011	5814	2020	1	12	9	12	12	23	7	9	9	9	9	9
50425	5015	12011	5814	2020	1	13	8	21	6	28	5	9	9	9	9	9
50425	5015	12011	5814	2020	1	14	9	17	5	25	5	9	9	9	9	9
50425	5015	12011	5814	2020	1	15	6	15	5	21	5	9	9	9	9	9
50425	5015	12011	5814	2020	1	16	7	15	6	20	10	9	9	9	9	9
50425	5015	12011	5814	2020	1	17	8	15	6	20	5	9	9	9	9	9
50425	5015	12011	5814	2020	1	18	10	16	6	25	7	9	9	9	9	9
50425	5015	12011	5814	2020	1	19	5	18	6	29	2	9	9	9	9	9
50425	5015	12011	5814	2020	1	20	9	18	8	32	8	9	9	9	9	9
50425	5015	12011	5814	2020	1	21	12	30	12	51	11	9	9	9	9	9
50425	5015	12011	5814	2020	1	22	8	25	5	39	5	9	9	9	9	9
50425	5015	12011	5814	2020	1	23	23	53	13	97	13	9	9	9	9	9
50425	5015	12011	5814	2020	1	24	9	29	12	53	12	9	9	9	9	9
50425	5015	12011	5814	2020	1	25	7	19	6	34	5	9	9	9	9	9
50425	5015	12011	5814	2020	1	26	10	20	2	33	5	9	9	9	9	9
50425	5015	12011	5814	2020	1	27	9	16	6	27	6	9	9	9	9	9
50425	5015	12011	5814	2020	1	28	7	17	6	24	5	9	9	9	9	9
50425	5015	12011	5814	2020	1	29	11	22	6	31	6	9	9	9	9	9
50425	5015	12011	5814	2020	1	30	6	23	6	31	6	9	9	9	9	9
50425	5015	12011	5814	2020	1	31	16	36	12	64	12	9	9	9	9	9
50434	5029	12141	7326	2020	1	1	24	44	15	60	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	2	20	47	15	65	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	3	16	31	9	39	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	4	22	44	9	59	9	9	9	9	9	9
50434	5029	12141	7326	2020	1	5	18	42	9	55	9	9	9	9	9	9
50434	5029	12141	7326	2020	1	6	27	51	5	68	5	9	9	9	9	9
50434	5029	12141	7326	2020	1	7	15	32	5	44	5	9	9	9	9	9
50434	5029	12141	7326	2020	1	8	27	38	8	53	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	9	17	36	14	58	14	9	9	9	9	9
50434	5029	12141	7326	2020	1	10	22	36	15	55	13	9	9	9	9	9
50434	5029	12141	7326	2020	1	11	16	30	16	43	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	12	19	42	8	50	8	9	9	9	9	9
50434	5029	12141	7326	2020	1	13	15	30	15	49	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	14	11	28	14	41	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	15	13	40	15	55	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	16	14	32	9	41	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	17	10	27	15	40	14	9	9	9	9	9
50434	5029	12141	7326	2020	1	18	11	23	15	31	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	19	16	32	15	54	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	20	16	34	14	46	14	9	9	9	9	9
50434	5029	12141	7326	2020	1	21	10	36	15	57	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	22	16	32	9	44	9	9	9	9	9	9
50434	5029	12141	7326	2020	1	23	25	70	13	107	13	9	9	9	9	9
50434	5029	12141	7326	2020	1	24	18	44	15	71	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	25	13	39	15	56	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	26	8	25	16	35	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	27	12	28	15	40	15	9	9	9	9	9
50434	5029	12141	7326	2020	1	28	11	22	9	29	9	9	9	9	9	9
50434	5029	12141	7326	2020	1	29	10	22	9	26	9	9	9	9	9	9
50434	5029	12141	7326	2020	1	30	12	21	8	30	14	9	9	9	9	9
50434	5029	12141	7326	2020	1	31	18	38	15	56	15	9	9	9	9	9
50442	5024	12407	3717	2020	1	1	36	71	14	112	13	9	9	9	9	9
50442	5024	12407	3717	2020	1	2	16	50	14	80	14	9	9	9	9	9
50442	5025	12407	3717	2020	1	3	22	32	14	53	13	9	9	9	9	9
50442	5024	12407	3717	2020	1	4	13	38	15	57	15	9	9	9	9	9
50442	5025	12407	3717	2020	1	5	8	27	13	42	13	9	9	9	9	9
50442	5024	12407	3717	2020	1	6	8	21	13	28	13	9	9	9	9	9
50442	5025	12407	3717	2020	1	7	8	29	2	49	1	9	9	9	9	9
50442	5024	12407	3717	2020	1	8	13	27	14	42	14	9	9	9	9	9
50442	5024	12407	3717	2020	1	9	10	27	13	39	13	9	9	9	9	9
50442	5025	12407	3717	2020	1	10	24	46	14	75	13	9	9	9	9	9
50442	5024	12407	3717	2020	1	11	29	49	14	91	13	9	9	9	9	9
50442	5024	12407	3717	2020	1	12	22	38	15	62	14	9	9	9	9	9
50442	5025	12407	3717	2020	1	13	15	36	14	62	14	9	9	9	9	9
50442	5025	12407	3717	2020	1	14	10	21	14	35	13	9	9	9	9	9
50442	5025	12407	3717	2020	1	15	11	26	14	40	14	9	9	9	9	9
50442	5024	12407	3717	2020	1	16	12	48	15	71	14	9	9	9	9	9
50442	5025	12407	3717	2020	1	17	12	27	13	42	13	9	9	9	9	9
50442	5024	12407	3717	2020	1	18	6	23	8	31	8	9	9	9	9	9
50442	5025	12407	3717	2020	1	19	13	20	14	28	15	9	9	9	9	9
50442	5024	12407	3717	2020	1	20	10	24	13	29	13	9	9	9	9	9
50442	5024	12407	3717	2020	1	21	9	21	13	30	13	9	9	9	9	9
50442	5024	12407	3717	2020	1	22	15	29	13	45	14	9	9	9	9	9
50442	5025	12407	3717	2020	1	23	38	83	13	145	13	9	9	9	9	9
50442	5024	12407	3717	2020	1	24	11	76	14	132	14	9	9	9	9	9
50442	5025	12407	3717	2020	1	25	11	25	14	37	14	9	9	9	9	9
50442	5024	12407	3717	2020	1	26	12	27	8	37	8	9	9	9	9	9
50442	5024	12407	3717	2020	1	27	9	22	8	35	13	9	9	9	9	9
50442	5025	12407	3717	2020	1	28	10	22	14	34	14	9	9	9	9	9
50442	5024	12407	3717	2020	1	29	11	33	14	50	14	9	9	9	9	9
50442	5024	12407	3717	2020	1	30	10	25	9	40	15	9	9	9	9	9
50442	5025	12407	3717	2020	1	31	14	27	8	47	8	9	9	9	9	9
50468	5015	12728	1664	2020	1	1	32	56	14	85	16	9	9	9	9	9
50468	5015	12728	1664	2020	1	2	35	48	15	74	14	9	9	9	9	9
50468	5015	12728	1664	2020	1	3	15	54	15	84	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	4	15	27	16	33	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	5	10	20	16	27	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	6	17	27	15	38	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	7	24	44	16	66	1	9	9	9	9	9
50468	5015	12728	1664	2020	1	8	13	31	16	44	16	9	9	9	9	9
50468	5015	12728	1664	2020	1	9	11	24	16	29	16	9	9	9	9	9
50468	5015	12728	1664	2020	1	10	15	28	15	40	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	11	29	60	15	91	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	12	17	34	15	47	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	13	17	42	16	57	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	14	11	23	9	29	10	9	9	9	9	9
50468	5015	12728	1664	2020	1	15	10	26	1	35	1	9	9	9	9	9
50468	5015	12728	1664	2020	1	16	15	23	16	35	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	17	14	21	10	28	1	9	9	9	9	9
50468	5015	12728	1664	2020	1	18	6	18	16	27	1	9	9	9	9	9
50468	5015	12728	1664	2020	1	19	20	28	16	39	16	9	9	9	9	9
50468	5015	12728	1664	2020	1	20	15	25	16	32	16	9	9	9	9	9
50468	5015	12728	1664	2020	1	21	8	19	16	26	3	9	9	9	9	9
50468	5015	12728	1664	2020	1	22	15	27	1	37	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	23	19	39	14	54	14	9	9	9	9	9
50468	5015	12728	1664	2020	1	24	33	55	15	87	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	25	21	37	8	52	8	9	9	9	9	9
50468	5015	12728	1664	2020	1	26	12	28	7	41	8	9	9	9	9	9
50468	5015	12728	1664	2020	1	27	13	25	16	39	16	9	9	9	9	9
50468	5015	12728	1664	2020	1	28	24	48	15	61	16	9	9	9	9	9
50468	5015	12728	1664	2020	1	29	30	59	1	97	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	30	18	34	16	45	15	9	9	9	9	9
50468	5015	12728	1664	2020	1	31	13	24	9	32	9	9	9	9	9	9
50514	4935	11719	6618	2020	1	1	27	54	15	61	15	9	9	9	9	9
50514	4935	11719	6618	2020	1	2	50	101	14	114	14	9	9	9	9	9
50514	4935	11719	6618	2020	1	3	32	90	14	108	14	9	9	9	9	9
50514	4935	11719	6618	2020	1	4	33	73	14	82	14	9	9	9	9	9
50514	4935	11719	6618	2020	1	5	21	43	5	56	5	9	9	9	9	9
50514	4935	11719	6618	2020	1	6	17	50	14	62	16	9	9	9	9	9
50514	4935	11719	6618	2020	1	7	24	46	14	56	14	9	9	9	9	9
50514	4935	11719	6618	2020	1	8	29	54	14	64	14	9	9	9	9	9
50514	4935	11719	6618	2020	1	9	26	45	11	51	11	9	9	9	9	9
50514	4935	11719	6618	2020	1	10	37	73	14	102	14	9	9	9	9	9
50514	4935	11719	6618	2020	1	11	57	75	14	88	14	9	9	9	9	9
50514	4935	11719	6618	2020	1	12	50	93	14	120	14	9	9	9	9	9
50514	4935	11719	6618	2020	1	13	22	58	12	65	15	9	9	9	9	9
50514	4935	11719	6618	2020	1	14	12	28	6	30	6	9	9	9	9	9
50514	4935	11719	6618	2020	1	15	37	66	14	77	15	9	9	9	9	9
50514	4935	11719	6618	2020	1	16	36	59	12	66	12	9	9	9	9	9
50514	4935	11719	6618	2020	1	17	13	34	12	40	12	9	9	9	9	9
50514	4935	11719	6618	2020	1	18	11	38	14	44	14	9	9	9	9	9
50514	4935	11719	6618	2020	1	19	15	27	5	33	5	9	9	9	9	9
50514	4935	11719	6618	2020	1	20	24	70	13	78	13	9	9	9	9	9
50514	4935	11719	6618	2020	1	21	34	109	14	133	14	9	9	9	9	9
50514	4935	11719	6618	2020	1	22	22	64	7	73	5	9	9	9	9	9
50514	4935	11719	6618	2020	1	23	41	86	14	101	14	9	9	9	9	9
50514	4935	11719	6618	2020	1	24	20	46	4	54	5	9	9	9	9	9
50514	4935	11719	6618	2020	1	25	9	39	7	48	7	9	9	9	9	9
50514	4935	11719	6618	2020	1	26	20	47	6	55	5	9	9	9	9	9
50514	4935	11719	6618	2020	1	27	22	45	14	55	14	9	9	9	9	9
50514	4935	11719	6618	2020	1	28	16	32	11	36	11	9	9	9	9	9
50514	4935	11719	6618	2020	1	29	20	40	6	45	7	9	9	9	9	9
50514	4935	11719	6618	2020	1	30	20	45	6	52	6	9	9	9	9	9
50514	4935	11719	6618	2020	1	31	43	75	14	93	14	9	9	9	9	9
50527	4915	11942	6496	2020	1	1	47	59	8	70	8	9	9	9	9	9
50527	4915	11942	6496	2020	1	2	53	67	9	79	9	9	9	9	9	9
50527	4915	11942	6496	2020	1	3	43	54	9	62	10	9	9	9	9	9
50527	4915	11942	6496	2020	1	4	30	59	9	70	9	9	9	9	9	9
50527	4915	11942	6496	2020	1	5	47	71	5	82	5	9	9	9	9	9
50527	4915	11942	6496	2020	1	6	44	77	5	89	4	9	9	9	9	9
50527	4915	11942	6496	2020	1	7	21	51	8	60	8	9	9	9	9	9
50527	4915	11942	6496	2020	1	8	24	45	11	55	11	9	9	9	9	9
50527	4915	11942	6496	2020	1	9	40	52	9	61	10	9	9	9	9	9
50527	4915	11942	6496	2020	1	10	38	64	9	77	9	9	9	9	9	9
50527	4915	11942	6496	2020	1	11	22	39	9	45	8	9	9	9	9	9
50527	4915	11942	6496	2020	1	12	37	55	9	62	9	9	9	9	9	9
50527	4915	11942	6496	2020	1	13	11	49	5	55	5	9	9	9	9	9
50527	4915	11942	6496	2020	1	14	42	66	5	73	5	9	9	9	9	9
50527	4915	11942	6496	2020	1	15	32	69	5	74	5	9	9	9	9	9
50527	4915	11942	6496	2020	1	16	24	42	8	47	8	9	9	9	9	9
50527	4915	11942	6496	2020	1	17	15	41	8	53	8	9	9	9	9	9
50527	4915	11942	6496	2020	1	18	29	60	5	67	5	9	9	9	9	9
50527	4915	11942	6496	2020	1	19	29	45	5	51	4	9	9	9	9	9
50527	4915	11942	6496	2020	1	20	33	64	9	74	9	9	9	9	9	9
50527	4915	11942	6496	2020	1	21	58	83	5	98	5	9	9	9	9	9
50527	4915	11942	6496	2020	1	22	37	78	5	94	5	9	9	9	9	9
50527	4915	11942	6496	2020	1	23	80	101	12	119	12	9	9	9	9	9
50527	4915	11942	6496	2020	1	24	36	77	12	89	12	9	9	9	9	9
50527	4915	11942	6496	2020	1	25	30	63	5	72	5	9	9	9	9	9
50527	4915	11942	6496	2020	1	26	51	68	7	80	8	9	9	9	9	9
50527	4915	11942	6496	2020	1	27	23	61	7	67	7	9	9	9	9	9
50527	4915	11942	6496	2020	1	28	15	26	4	33	14	9	9	9	9	9
50527	4915	11942	6496	2020	1	29	18	41	5	46	4	9	9	9	9	9
50527	4915	11942	6496	2020	1	30	38	63	5	71	6	9	9	9	9	9
50527	4915	11942	6496	2020	1	31	38	60	5	69	10	9	9	9	9	9
50548	4912	12343	2861	2020	1	1	17	44	14	69	14	9	9	9	9	9
50548	4912	12343	2861	2020	1	2	22	59	14	88	13	9	9	9	9	9
50548	4912	12343	2861	2020	1	3	9	17	14	25	9	9	9	9	9	9
50548	4912	12343	2861	2020	1	4	8	19	4	33	4	9	9	9	9	9
50548	4912	12343	2861	2020	1	5	7	16	3	21	5	9	9	9	9	9
50548	4912	12343	2861	2020	1	6	14	33	1	48	1	9	9	9	9	9
50548	4912	12343	2861	2020	1	7	24	50	1	79	1	9	9	9	9	9
50548	4912	12343	2861	2020	1	8	7	16	1	21	1	9	9	9	9	9
50548	4912	12343	2861	2020	1	9	9	13	3	17	3	9	9	9	9	9
50548	4912	12343	2861	2020	1	10	9	15	3	26	15	9	9	9	9	9
50548	4912	12343	2861	2020	1	11	10	23	1	32	15	9	9	9	9	9
50548	4912	12343	2861	2020	1	12	6	18	4	24	4	9	9	9	9	9
50548	4912	12343	2861	2020	1	13	12	19	2	32	16	9	9	9	9	9
50548	4912	12343	2861	2020	1	14	7	17	1	20	1	9	9	9	9	9
50548	4912	12343	2861	2020	1	15	8	14	2	19	2	9	9	9	9	9
50548	4912	12343	2861	2020	1	16	6	16	3	23	4	9	9	9	9	9
50548	4912	12343	2861	2020	1	17	7	17	11	22	11	9	9	9	9	9
