50349	5140	12423	5015	2019	10	26	46	0
50349	5140	12423	5015	2019	10	27	0	0
50349	5140	12423	5015	2019	10	28	0	0
50349	5140	12423	5015	2019	10	29	54	0
50349	5140	12423	5015	2019	10	30	12	0
50349	5140	12423	5015	2019	10	31	1	0
50353	5144	12638	1739	2019	10	1	74	0
50353	5144	12638	1739	2019	10	2	71	0
50353	5144	12638	1739	2019	10	3	106	0
50353	5144	12638	1739	2019	10	4	106	0
50353	5144	12638	1739	2019	10	5	96	0
50353	5144	12638	1739	2019	10	6	88	0
50353	5144	12638	1739	2019	10	7	92	0
50353	5144	12638	1739	2019	10	8	103	0
50353	5144	12638	1739	2019	10	9	41	0
50353	5144	12638	1739	2019	10	10	95	0
50353	5144	12638	1739	2019	10	11	100	0
50353	5144	12638	1739	2019	10	12	104	0
50353	5144	12638	1739	2019	10	13	98	0
50353	5144	12638	1739	2019	10	14	101	0
50353	5144	12638	1739	2019	10	15	67	0
50353	5144	12638	1739	2019	10	16	102	0
50353	5144	12638	1739	2019	10	17	100	0
50353	5144	12638	1739	2019	10	18	98	0
50353	5144	12638	1739	2019	10	19	96	0
50353	5144	12638	1739	2019	10	20	82	0
50353	5144	12638	1739	2019	10	21	48	0
50353	5144	12638	1739	2019	10	22	31	0
50353	5144	12638	1739	2019	10	23	78	0
50353	5144	12638	1739	2019	10	24	42	0
50353	5144	12638	1739	2019	10	25	69	0
50353	5144	12638	1739	2019	10	26	90	0
50353	5144	12638	1739	2019	10	27	62	0
50353	5144	12638	1739	2019	10	28	53	0
50353	5144	12638	1739	2019	10	29	78	0
50353	5144	12638	1739	2019	10	30	71	0
50353	5144	12638	1739	2019	10	31	55	0
50425	5015	12011	5814	2019	10	1	84	0
50425	5015	12011	5814	2019	10	2	31	0
50425	5015	12011	5814	2019	10	3	77	0
50425	5015	12011	5814	2019	10	4	100	0
50425	5015	12011	5814	2019	10	5	104	0
50425	5015	12011	5814	2019	10	6	84	0
50425	5015	12011	5814	2019	10	7	70	0
50425	5015	12011	5814	2019	10	8	88	0
50425	5015	12011	5814	2019	10	9	68	0
50425	5015	12011	5814	2019	10	10	88	0
50425	5015	12011	5814	2019	10	11	86	0
50425	5015	12011	5814	2019	10	12	101	0
50425	5015	12011	5814	2019	10	13	92	0
50425	5015	12011	5814	2019	10	14	96	0
50425	5015	12011	5814	2019	10	15	96	0
50425	5015	12011	5814	2019	10	16	98	0
50425	5015	12011	5814	2019	10	17	97	0
50425	5015	12011	5814	2019	10	18	94	0
50425	5015	12011	5814	2019	10	19	87	0
50425	5015	12011	5814	2019	10	20	2	0
50425	5015	12011	5814	2019	10	21	95	0
50425	5015	12011	5814	2019	10	22	88	0
50425	5015	12011	5814	2019	10	23	22	0
50425	5015	12011	5814	2019	10	24	84	0
50425	5015	12011	5814	2019	10	25	90	0
50425	5015	12011	5814	2019	10	26	78	0
50425	5015	12011	5814	2019	10	27	77	0
50425	5015	12011	5814	2019	10	28	62	0
50425	5015	12011	5814	2019	10	29	75	0
50425	5015	12011	5814	2019	10	30	52	0
50425	5015	12011	5814	2019	10	31	88	0
50434	5029	12141	7326	2019	10	1	91	0
50434	5029	12141	7326	2019	10	2	78	0
50434	5029	12141	7326	2019	10	3	102	0
50434	5029	12141	7326	2019	10	4	108	0
50434	5029	12141	7326	2019	10	5	108	0
50434	5029	12141	7326	2019	10	6	95	0
50434	5029	12141	7326	2019	10	7	83	0
50434	5029	12141	7326	2019	10	8	98	0
50434	5029	12141	7326	2019	10	9	81	0
50434	5029	12141	7326	2019	10	10	93	0
50434	5029	12141	7326	2019	10	11	104	0
50434	5029	12141	7326	2019	10	12	103	0
50434	5029	12141	7326	2019	10	13	90	0
50434	5029	12141	7326	2019	10	14	98	0
50434	5029	12141	7326	2019	10	15	91	0
50434	5029	12141	7326	2019	10	16	101	0
50434	5029	12141	7326	2019	10	17	100	0
50434	5029	12141	7326	2019	10	18	99	0
50434	5029	12141	7326	2019	10	19	97	0
50434	5029	12141	7326	2019	10	20	44	0
50434	5029	12141	7326	2019	10	21	97	0
50434	5029	12141	7326	2019	10	22	96	0
50434	5029	12141	7326	2019	10	23	37	0
50434	5029	12141	7326	2019	10	24	60	0
50434	5029	12141	7326	2019	10	25	85	0
50434	5029	12141	7326	2019	10	26	91	0
50434	5029	12141	7326	2019	10	27	77	0
50434	5029	12141	7326	2019	10	28	60	0
50434	5029	12141	7326	2019	10	29	76	0
50434	5029	12141	7326	2019	10	30	63	0
50434	5029	12141	7326	2019	10	31	78	0
50442	5025	12407	3717	2019	10	1	83	0
50442	5024	12407	3717	2019	10	2	58	0
50442	5024	12407	3717	2019	10	3	98	0
50442	5024	12407	3717	2019	10	4	103	0
50442	5024	12407	3717	2019	10	5	102	0
50442	5024	12407	3717	2019	10	6	91	0
50442	5024	12407	3717	2019	10	7	77	0
50442	5024	12407	3717	2019	10	8	98	0
50442	5024	12407	3717	2019	10	9	94	0
50442	5024	12407	3717	2019	10	10	54	0
50442	5024	12407	3717	2019	10	11	101	0
50442	5024	12407	3717	2019	10	12	100	0
50442	5024	12407	3717	2019	10	13	86	0
50442	5024	12407	3717	2019	10	14	98	0
50442	5024	12407	3717	2019	10	15	77	0
50442	5024	12407	3717	2019	10	16	95	0
50442	5024	12407	3717	2019	10	17	97	0
50442	5024	12407	3717	2019	10	18	94	0
50442	5025	12407	3717	2019	10	19	93	0
50442	5024	12407	3717	2019	10	20	55	0
50442	5024	12407	3717	2019	10	21	93	0
50442	5024	12407	3717	2019	10	22	95	0
50442	5024	12407	3717	2019	10	23	52	0
50442	5024	12407	3717	2019	10	24	62	0
50442	5024	12407	3717	2019	10	25	81	0
50442	5024	12407	3717	2019	10	26	87	0
50442	5025	12407	3717	2019	10	27	68	0
50442	5024	12407	3717	2019	10	28	29	0
50442	5024	12407	3717	2019	10	29	87	0
50442	5024	12407	3717	2019	10	30	67	0
50442	5024	12407	3717	2019	10	31	56	0
50468	5015	12728	1664	2019	10	1	81	0
50468	5015	12728	1664	2019	10	2	0	0
50468	5015	12728	1664	2019	10	3	24	0
50468	5015	12728	1664	2019	10	4	105	0
50468	5015	12728	1664	2019	10	5	90	0
50468	5015	12728	1664	2019	10	6	77	0
50468	5015	12728	1664	2019	10	7	9	0
50468	5015	12728	1664	2019	10	8	102	0
50468	5015	12728	1664	2019	10	9	62	0
50468	5015	12728	1664	2019	10	10	70	0
50468	5015	12728	1664	2019	10	11	88	0
50468	5015	12728	1664	2019	10	12	102	0
50468	5015	12728	1664	2019	10	13	96	0
50468	5015	12728	1664	2019	10	14	102	0
50468	5015	12728	1664	2019	10	15	22	0
50468	5015	12728	1664	2019	10	16	101	0
50468	5015	12728	1664	2019	10	17	99	0
50468	5015	12728	1664	2019	10	18	96	0
50468	5015	12728	1664	2019	10	19	83	0
50468	5015	12728	1664	2019	10	20	64	0
50468	5015	12728	1664	2019	10	21	98	0
50468	5015	12728	1664	2019	10	22	89	0
50468	5015	12728	1664	2019	10	23	68	0
50468	5015	12728	1664	2019	10	24	0	0
50468	5015	12728	1664	2019	10	25	0	0
50468	5015	12728	1664	2019	10	26	94	0
50468	5015	12728	1664	2019	10	27	36	0
50468	5015	12728	1664	2019	10	28	12	0
50468	5015	12728	1664	2019	10	29	12	0
50468	5015	12728	1664	2019	10	30	21	0
50468	5015	12728	1664	2019	10	31	0	0
50514	4935	11719	6618	2019	10	1	91	0
50514	4935	11719	6618	2019	10	2	64	0
50514	4935	11719	6618	2019	10	3	92	0
50514	4935	11719	6618	2019	10	4	83	0
50514	4935	11719	6618	2019	10	5	108	0
50514	4935	11719	6618	2019	10	6	52	0
50514	4935	11719	6618	2019	10	7	93	0
50514	4935	11719	6618	2019	10	8	60	0
50514	4935	11719	6618	2019	10	9	33	0
50514	4935	11719	6618	2019	10	10	64	0
50514	4935	11719	6618	2019	10	11	106	0
50514	4935	11719	6618	2019	10	12	105	0
50514	4935	11719	6618	2019	10	13	78	0
50514	4935	11719	6618	2019	10	14	100	0
50514	4935	11719	6618	2019	10	15	60	0
50514	4935	11719	6618	2019	10	16	101	0
50514	4935	11719	6618	2019	10	17	0	0
50514	4935	11719	6618	2019	10	18	0	0
50514	4935	11719	6618	2019	10	19	0	0
50514	4935	11719	6618	2019	10	20	37	0
50514	4935	11719	6618	2019	10	21	73	0
50514	4935	11719	6618	2019	10	22	52	0
50514	4935	11719	6618	2019	10	23	39	0
50514	4935	11719	6618	2019	10	24	10	0
50514	4935	11719	6618	2019	10	25	97	0
50514	4935	11719	6618	2019	10	26	21	0
50514	4935	11719	6618	2019	10	27	63	0
50514	4935	11719	6618	2019	10	28	72	0
50514	4935	11719	6618	2019	10	29	62	0
50514	4935	11719	6618	2019	10	30	31	0
50514	4935	11719	6618	2019	10	31	95	0
50527	4915	11942	6496	2019	10	1	86	0
50527	4915	11942	6496	2019	10	2	31	0
50527	4915	11942	6496	2019	10	3	22	0
50527	4915	11942	6496	2019	10	4	101	0
50527	4915	11942	6496	2019	10	5	105	0
50527	4915	11942	6496	2019	10	6	69	0
50527	4915	11942	6496	2019	10	7	63	0
50527	4915	11942	6496	2019	10	8	28	0
50527	4915	11942	6496	2019	10	9	44	0
50527	4915	11942	6496	2019	10	10	80	0
50527	4915	11942	6496	2019	10	11	77	0
50527	4915	11942	6496	2019	10	12	100	0
50527	4915	11942	6496	2019	10	13	59	0
50527	4915	11942	6496	2019	10	14	95	0
50527	4915	11942	6496	2019	10	15	49	0
50527	4915	11942	6496	2019	10	16	99	0
50527	4915	11942	6496	2019	10	17	100	0
50527	4915	11942	6496	2019	10	18	77	0
50527	4915	11942	6496	2019	10	19	94	0
50527	4915	11942	6496	2019	10	20	17	0
50527	4915	11942	6496	2019	10	21	96	0
50527	4915	11942	6496	2019	10	22	78	0
50527	4915	11942	6496	2019	10	23	0	0
50527	4915	11942	6496	2019	10	24	3	0
50527	4915	11942	6496	2019	10	25	93	0
50527	4915	11942	6496	2019	10	26	67	0
50527	4915	11942	6496	2019	10	27	73	0
50527	4915	11942	6496	2019	10	28	1	0
50527	4915	11942	6496	2019	10	29	54	0
50527	4915	11942	6496	2019	10	30	19	0
50527	4915	11942	6496	2019	10	31	93	0
50548	4912	12343	2861	2019	10	1	103	0
50548	4912	12343	2861	2019	10	2	18	0
50548	4912	12343	2861	2019	10	3	77	0
50548	4912	12343	2861	2019	10	4	109	0
50548	4912	12343	2861	2019	10	5	109	0
50548	4912	12343	2861	2019	10	6	99	0
50548	4912	12343	2861	2019	10	7	46	0
50548	4912	12343	2861	2019	10	8	105	0
50548	4912	12343	2861	2019	10	9	103	0
50548	4912	12343	2861	2019	10	10	95	0
50548	4912	12343	2861	2019	10	11	105	0
50548	4912	12343	2861	2019	10	12	105	0
50548	4912	12343	2861	2019	10	13	95	0
50548	4912	12343	2861	2019	10	14	101	0
50548	4912	12343	2861	2019	10	15	81	0
50548	4912	12343	2861	2019	10	16	85	0
50548	4912	12343	2861	2019	10	17	98	0
50548	4912	12343	2861	2019	10	18	94	0
50548	4912	12343	2861	2019	10	19	95	0
50548	4912	12343	2861	2019	10	20	29	0
50548	4912	12343	2861	2019	10	21	99	0
50548	4912	12343	2861	2019	10	22	91	0
50548	4912	12343	2861	2019	10	23	58	0
50548	4912	12343	2861	2019	10	24	25	0
50548	4912	12343	2861	2019	10	25	86	0
50548	4912	12343	2861	2019	10	26	93	0
50548	4912	12343	2861	2019	10	27	87	0
50548	4912	12343	2861	2019	10	28	17	0
50548	4912	12343	2861	2019	10	29	93	0
50548	4912	12343	2861	2019	10	30	53	0
50548	4912	12343	2861	2019	10	31	92	0
50557	4910	12514	2422	2019	10	1	81	0
50557	4909	12514	2422	2019	10	2	0	0
50557	4909	12514	2422	2019	10	3	8	0
50557	4909	12514	2422	2019	10	4	108	0
50557	4909	12514	2422	2019	10	5	101	0
50557	4909	12514	2422	2019	10	6	80	0
50557	4909	12514	2422	2019	10	7	5	0
50557	4909	12514	2422	2019	10	8	105	0
50557	4909	12514	2422	2019	10	9	95	0
50557	4909	12514	2422	2019	10	10	63	0
50557	4909	12514	2422	2019	10	11	87	0
50557	4909	12514	2422	2019	10	12	104	0
50557	4909	12514	2422	2019	10	13	92	0
50557	4909	12514	2422	2019	10	14	102	0
50557	4909	12514	2422	2019	10	15	48	0
50557	4909	12514	2422	2019	10	16	87	0
50557	4909	12514	2422	2019	10	17	98	0
50557	4909	12514	2422	2019	10	18	93	0
50557	4910	12514	2422	2019	10	19	87	0
50557	4909	12514	2422	2019	10	20	21	0
50557	4909	12514	2422	2019	10	21	98	0
50557	4909	12514	2422	2019	10	22	96	0
50557	4909	12514	2422	2019	10	23	54	0
50557	4909	12514	2422	2019	10	24	0	0
50557	4909	12514	2422	2019	10	25	0	0
50557	4909	12514	2422	2019	10	26	93	0
50557	4910	12514	2422	2019	10	27	60	0
50557	4909	12514	2422	2019	10	28	0	0
50557	4909	12514	2422	2019	10	29	77	0
50557	4909	12514	2422	2019	10	30	0	0
50557	4909	12514	2422	2019	10	31	14	0
50564	4925	12720	2345	2019	10	1	42	0
50564	4925	12720	2345	2019	10	2	0	0
50564	4925	12720	2345	2019	10	3	0	0
50564	4925	12720	2345	2019	10	4	107	0
50564	4925	12720	2345	2019	10	5	99	0
50564	4925	12720	2345	2019	10	6	96	0
50564	4925	12720	2345	2019	10	7	0	0
50564	4925	12720	2345	2019	10	8	101	0
50564	4925	12720	2345	2019	10	9	99	0
50564	4925	12720	2345	2019	10	10	53	0
50564	4925	12720	2345	2019	10	11	101	0
50564	4925	12720	2345	2019	10	12	102	0
50564	4925	12720	2345	2019	10	13	98	0
50564	4925	12720	2345	2019	10	14	99	0
50564	4925	12720	2345	2019	10	15	13	0
50564	4925	12720	2345	2019	10	16	94	0
50564	4925	12720	2345	2019	10	17	97	0
50564	4925	12720	2345	2019	10	18	95	0
50564	4925	12720	2345	2019	10	19	87	0
50564	4925	12720	2345	2019	10	20	43	0
50564	4925	12720	2345	2019	10	21	95	0
50564	4925	12720	2345	2019	10	22	96	0
50564	4925	12720	2345	2019	10	23	73	0
50564	4925	12720	2345	2019	10	24	0	0
50564	4925	12720	2345	2019	10	25	0	0
50564	4925	12720	2345	2019	10	26	93	0
50564	4925	12720	2345	2019	10	27	26	0
50564	4925	12720	2345	2019	10	28	14	0
50564	4925	12720	2345	2019	10	29	0	0
50564	4925	12720	2345	2019	10	30	15	0
50564	4925	12720	2345	2019	10	31	0	0
50603	4841	11649	5424	2019	10	1	108	0
50603	4841	11649	5424	2019	10	2	79	0
50603	4841	11649	5424	2019	10	3	89	0
50603	4841	11649	5424	2019	10	4	102	0
50603	4841	11649	5424	2019	10	5	110	0
50603	4841	11649	5424	2019	10	6	89	0
50603	4841	11649	5424	2019	10	7	108	0
50603	4841	11649	5424	2019	10	8	96	0
50603	4841	11649	5424	2019	10	9	83	0
50603	4841	11649	5424	2019	10	10	103	0
50603	4841	11649	5424	2019	10	11	106	0
50603	4841	11649	5424	2019	10	12	107	0
50603	4841	11649	5424	2019	10	13	105	0
50603	4841	11649	5424	2019	10	14	106	0
50603	4841	11649	5424	2019	10	15	95	0
50603	4841	11649	5424	2019	10	16	103	0
50603	4841	11649	5424	2019	10	17	102	0
50603	4841	11649	5424	2019	10	18	98	0
50603	4841	11649	5424	2019	10	19	92	0
50603	4841	11649	5424	2019	10	20	87	0
50603	4841	11649	5424	2019	10	21	86	0
50603	4841	11649	5424	2019	10	22	74	0
50603	4841	11649	5424	2019	10	23	77	0
50603	4841	11649	5424	2019	10	24	61	0
50603	4841	11649	5424	2019	10	25	99	0
50603	4841	11649	5424	2019	10	26	98	0
50603	4841	11649	5424	2019	10	27	72	0
50603	4841	11649	5424	2019	10	28	86	0
50603	4841	11649	5424	2019	10	29	75	0
50603	4841	11649	5424	2019	10	30	82	0
50603	4841	11649	5424	2019	10	31	97	0
50618	4813	11816	6420	2019	10	1	74	0
50618	4813	11816	6420	2019	10	2	32	0
50618	4813	11816	6420	2019	10	3	2	0
50618	4813	11816	6420	2019	10	4	102	0
50618	4813	11816	6420	2019	10	5	101	0
50618	4813	11816	6420	2019	10	6	72	0
50618	4813	11816	6420	2019	10	7	69	0
50618	4813	11816	6420	2019	10	8	45	0
50618	4813	11816	6420	2019	10	9	60	0
50618	4813	11816	6420	2019	10	10	77	0
50618	4813	11816	6420	2019	10	11	79	0
50618	4813	11816	6420	2019	10	12	95	0
50618	4813	11816	6420	2019	10	13	91	0
50618	4813	11816	6420	2019	10	14	94	0
50618	4813	11816	6420	2019	10	15	74	0
50618	4813	11816	6420	2019	10	16	92	0
50618	4813	11816	6420	2019	10	17	91	0
50618	4813	11816	6420	2019	10	18	80	0
50618	4813	11816	6420	2019	10	19	85	0
50618	4813	11816	6420	2019	10	20	29	0
50618	4813	11816	6420	2019	10	21	78	0
50618	4813	11816	6420	2019	10	22	75	0
50618	4813	11816	6420	2019	10	23	0	0
50618	4813	11816	6420	2019	10	24	0	0
50618	4813	11816	6420	2019	10	25	86	0
50618	4813	11816	6420	2019	10	26	61	0
50618	4813	11816	6420	2019	10	27	21	0
50618	4813	11816	6420	2019	10	28	37	0
50618	4813	11816	6420	2019	10	29	36	0
50618	4813	11816	6420	2019	10	30	44	0
50618	4813	11816	6420	2019	10	31	81	0
50639	4800	12244	3065	2019	10	1	103	0
50639	4800	12244	3065	2019	10	2	61	0
50639	4800	12244	3065	2019	10	3	53	0
50639	4800	12244	3065	2019	10	4	104	0
50639	4800	12244	3065	2019	10	5	104	0
50639	4800	12244	3065	2019	10	6	98	0
50639	4800	12244	3065	2019	10	7	48	0
50639	4800	12244	3065	2019	10	8	101	0
50639	4800	12244	3065	2019	10	9	99	0
50639	4800	12244	3065	2019	10	10	92	0
50639	4800	12244	3065	2019	10	11	100	0
50639	4800	12244	3065	2019	10	12	99	0
50639	4800	12244	3065	2019	10	13	99	0
50639	4800	12244	3065	2019	10	14	98	0
50639	4800	12244	3065	2019	10	15	56	0
50639	4800	12244	3065	2019	10	16	92	0
50639	4800	12244	3065	2019	10	17	96	0
50639	4800	12244	3065	2019	10	18	88	0
50639	4800	12244	3065	2019	10	19	93	0
50639	4800	12244	3065	2019	10	20	42	0
50639	4800	12244	3065	2019	10	21	94	0
50639	4800	12244	3065	2019	10	22	80	0
50639	4800	12244	3065	2019	10	23	65	0
50639	4800	12244	3065	2019	10	24	6	0
50639	4800	12244	3065	2019	10	25	88	0
50639	4800	12244	3065	2019	10	26	91	0
50639	4800	12244	3065	2019	10	27	83	0
50639	4800	12244	3065	2019	10	28	76	0
50639	4800	12244	3065	2019	10	29	86	0
50639	4800	12244	3065	2019	10	30	64	0
50639	4800	12244	3065	2019	10	31	88	0
50656	4816	12631	2784	2019	10	1	82	0
50656	4816	12630	2784	2019	10	2	0	0
50656	4816	12630	2784	2019	10	3	5	0
50656	4816	12630	2784	2019	10	4	107	0
50656	4816	12630	2784	2019	10	5	105	0
50656	4816	12630	2784	2019	10	6	100	0
50656	4816	12630	2784	2019	10	7	0	0
50656	4816	12630	2784	2019	10	8	97	0
50656	4816	12630	2784	2019	10	9	90	0
50656	4816	12630	2784	2019	10	10	50	0
50656	4816	12630	2784	2019	10	11	90	0
50656	4816	12630	2784	2019	10	12	101	0
50656	4816	12630	2784	2019	10	13	97	0
50656	4816	12630	2784	2019	10	14	97	0
50656	4816	12630	2784	2019	10	15	31	0
50656	4816	12630	2784	2019	10	16	96	0
50656	4816	12630	2784	2019	10	17	95	0
50656	4816	12630	2784	2019	10	18	92	0
50656	4816	12631	2784	2019	10	19	95	0
50656	4816	12630	2784	2019	10	20	11	0
50656	4816	12631	2784	2019	10	21	96	0
50656	4816	12630	2784	2019	10	22	90	0
50656	4816	12630	2784	2019	10	23	68	0
50656	4816	12630	2784	2019	10	24	10	0
50656	4816	12630	2784	2019	10	25	0	0
50656	4816	12630	2784	2019	10	26	94	0
50656	4816	12631	2784	2019	10	27	79	0
50656	4816	12630	2784	2019	10	28	22	0
50656	4816	12630	2784	2019	10	29	26	0
50656	4816	12630	2784	2019	10	30	9	0
50656	4816	12630	2784	2019	10	31	7	0
50658	4805	12547	2910	2019	10	1	91	0
50658	4805	12547	2910	2019	10	2	1	0
50658	4805	12547	2910	2019	10	3	9	0
50658	4805	12547	2910	2019	10	4	108	0
50658	4805	12547	2910	2019	10	5	107	0
50658	4805	12547	2910	2019	10	6	101	0
50658	4805	12547	2910	2019	10	7	32766	9
50658	4805	12547	2910	2019	10	8	99	0
50658	4805	12547	2910	2019	10	9	99	0
50658	4805	12547	2910	2019	10	10	53	0
50658	4805	12547	2910	2019	10	11	94	0
50658	4805	12547	2910	2019	10	12	105	0
50658	4805	12547	2910	2019	10	13	98	0
50658	4805	12547	2910	2019	10	14	102	0
50658	4805	12547	2910	2019	10	15	56	0
50658	4805	12547	2910	2019	10	16	99	0
50658	4805	12547	2910	2019	10	17	99	0
50658	4805	12547	2910	2019	10	18	88	0
50658	4805	12547	2910	2019	10	19	93	0
50658	4805	12547	2910	2019	10	20	17	0
50658	4805	12547	2910	2019	10	21	98	0
50658	4805	12547	2910	2019	10	22	94	0
50658	4805	12547	2910	2019	10	23	66	0
50658	4805	12547	2910	2019	10	24	2	0
50658	4805	12547	2910	2019	10	25	0	0
50658	4805	12547	2910	2019	10	26	96	0
50658	4805	12547	2910	2019	10	27	87	0
50658	4805	12547	2910	2019	10	28	0	0
50658	4805	12547	2910	2019	10	29	54	0
50658	4805	12547	2910	2019	10	30	19	0
50658	4805	12547	2910	2019	10	31	24	0
50727	4710	11956	9972	2019	10	1	95	0
50727	4710	11956	9972	2019	10	2	1	0
50727	4710	11956	9972	2019	10	3	0	0
50727	4710	11956	9972	2019	10	4	101	0
50727	4710	11956	9972	2019	10	5	102	0
50727	4710	11956	9972	2019	10	6	101	0
50727	4710	11956	9972	2019	10	7	28	0
50727	4710	11956	9972	2019	10	8	21	0
50727	4710	11956	9972	2019	10	9	100	0
50727	4710	11956	9972	2019	10	10	97	0
50727	4710	11956	9972	2019	10	11	75	0
50727	4710	11956	9972	2019	10	12	98	0
50727	4710	11956	9972	2019	10	13	89	0
50727	4710	11956	9972	2019	10	14	97	0
50727	4710	11956	9972	2019	10	15	79	0
50727	4710	11956	9972	2019	10	16	95	0
50727	4710	11956	9972	2019	10	17	94	0
50727	4710	11956	9972	2019	10	18	82	0
50727	4710	11956	9972	2019	10	19	76	0
